Generators,Resources,Periods,Problem size,Generated energy variable annealer,Commitment variable annealer,Start variable annealer,Shut variable annealer,Operational cost annealer,QPU access time,QPU charge time,QPU run time
8,natural_gas_fired_combustion_turbine,8,528,0.0,0.0,,,1419229.9472000017,16010,5000000,5003320
8,natural_gas_fired_combustion_turbine,9,528,74.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,0,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,1,528,49.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,10,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,11,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,12,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,13,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,14,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,15,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,16,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,17,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,18,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,19,528,49.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,2,528,49.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,20,528,49.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,21,528,26.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,22,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,23,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,3,528,49.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,4,528,49.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,5,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,6,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,7,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,8,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
9,natural_gas_fired_combustion_turbine,9,528,25.0,1.0,,,1419229.9472000017,16010,5000000,5003320
0,biomass,0,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,1,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,10,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,11,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,12,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,13,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,14,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,15,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,16,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,17,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,18,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,19,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,2,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,20,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,21,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,22,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,23,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,3,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,4,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,5,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,6,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,7,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,8,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
0,biomass,9,552,21.0,,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,0,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,1,552,48.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,10,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,11,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,12,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,13,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,14,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,15,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,16,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,17,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,18,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,19,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,2,552,47.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,20,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,21,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,22,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,23,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,3,552,45.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,4,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,5,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,6,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,7,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,8,552,22.0,1.0,,,1386831.6593000009,32071,4969742,4969742
10,natural_gas_fired_combustion_turbine,9,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,0,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,1,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,10,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,11,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,12,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,13,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,14,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,15,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,16,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,17,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,18,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,19,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,2,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,20,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,21,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,22,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,23,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,3,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,4,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,5,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,6,552,34.0,1.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,7,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,8,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
11,natural_gas_fired_combustion_turbine,9,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,0,552,91.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,1,552,96.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,10,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,11,552,91.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,12,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,13,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,14,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,15,552,91.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,16,552,91.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,17,552,91.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,18,552,96.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,19,552,92.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,2,552,96.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,20,552,91.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,21,552,91.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,22,552,91.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,23,552,91.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,3,552,96.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,4,552,96.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,5,552,91.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,6,552,91.0,1.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,7,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,8,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
12,natural_gas_fired_combustion_turbine,9,552,91.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,0,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,1,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,10,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,11,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,12,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,13,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,14,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,15,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,16,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,17,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,18,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,19,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,2,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,20,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,21,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,22,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,23,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,3,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,4,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,5,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,6,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,7,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,8,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
13,natural_gas_fired_combustion_turbine,9,552,3.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,0,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,1,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,10,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,11,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,12,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,13,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,14,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,15,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,16,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,17,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,18,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,19,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,2,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,20,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,21,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,22,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,23,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,3,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,4,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,5,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,6,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,7,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,8,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
14,natural_gas_fired_combustion_turbine,9,552,14.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,0,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,1,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,10,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,11,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,12,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,13,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,14,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,15,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,16,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,17,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,18,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,19,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,2,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,20,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,21,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,22,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,23,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,3,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,4,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,5,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,6,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,7,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,8,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
15,natural_gas_fired_combustion_turbine,9,552,17.0,1.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,0,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,1,552,8.0,1.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,10,552,0.0,1.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,11,552,0.0,1.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,12,552,0.0,1.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,13,552,0.0,1.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,14,552,0.0,1.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,15,552,0.0,1.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,16,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,17,552,0.0,1.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,18,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,19,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,2,552,33.0,1.0,,,1386831.6593000009,32071,4969742,4969742
16,natural_gas_fired_combustion_turbine,20,552,0.0,0.0,,,1386831.6593000009,32071,4969742,4969742
