Generator,Resource,Time,Size,Variables,Generated Energy annealer,Status annealer,Cost annealer,QPU access time [s],QPU charge time [s],QPU run time [s],Generated Energy classical,Generator status classical,Classical cost,Classical execution time [s],Iteration
6,natural_gas_fired_combined_cycle,7,240,480,192.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
6,natural_gas_fired_combined_cycle,8,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
6,natural_gas_fired_combined_cycle,9,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,0,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,1,240,480,195.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,10,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,11,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,12,240,480,180.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,13,240,480,200.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,14,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,15,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,16,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,17,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,18,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,19,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,2,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,20,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,21,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,22,240,480,153.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,23,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,3,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,4,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,5,240,480,217.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,6,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,7,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,8,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
7,natural_gas_fired_combined_cycle,9,240,480,150.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,0,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,1,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,10,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,11,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,12,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,13,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,14,240,480,74.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,15,240,480,74.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,16,240,480,74.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,17,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,18,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,19,240,480,74.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,2,240,480,74.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,20,240,480,74.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,21,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,22,240,480,74.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,23,240,480,74.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,3,240,480,74.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,4,240,480,74.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,5,240,480,74.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,6,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,7,240,480,74.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,8,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
8,natural_gas_fired_combustion_turbine,9,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,0,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,25.0,1.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,1,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,10,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,11,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,12,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,13,240,480,26.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,14,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,15,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,16,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,17,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,28.0,1.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,18,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,35.0,1.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,19,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,2,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,20,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,21,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,32.0,1.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,22,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,23,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,3,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,4,240,480,27.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,5,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,6,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,7,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,8,240,480,0.0,0.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
9,natural_gas_fired_combustion_turbine,9,240,480,25.0,1.0,714716.2874000008,0.016028,5.0,5.001085,0.0,0.0,609551.1779999998,0.21164578400021128,0
10,natural_gas_fired_combustion_turbine,0,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,1,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,10,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,11,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,12,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,13,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,14,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,15,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,16,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,17,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,18,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,22.0,1.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,19,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,2,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,20,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,21,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,22.0,1.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,22,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,23,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,3,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,4,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,5,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,6,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,7,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,8,264,528,22.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
10,natural_gas_fired_combustion_turbine,9,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,0,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,1,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,10,264,528,34.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,11,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,12,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,13,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,14,264,528,34.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,15,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,16,264,528,34.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,17,264,528,34.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,18,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,19,264,528,34.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,2,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,20,264,528,34.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,21,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,22,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,23,264,528,34.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,3,264,528,34.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,4,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,5,264,528,34.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,6,264,528,34.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,7,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,8,264,528,34.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
11,natural_gas_fired_combustion_turbine,9,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,0,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,1,264,528,91.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,10,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,11,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,12,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,13,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,14,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,15,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,16,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,17,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,18,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,19,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,2,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,20,264,528,91.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,21,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,22,264,528,91.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,23,264,528,91.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,3,264,528,91.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,4,264,528,91.0,1.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,5,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
12,natural_gas_fired_combustion_turbine,6,264,528,0.0,0.0,730916.6483000015,0.016035,5.0,5.002447,0.0,0.0,609551.1779999998,0.253259390000494,0
