Generators,Resources,Periods,Problem size,Number of variables,Generated energy annealer,Commitment annealer,Start-up annealer,Shut-down annealer,Operational cost annealer,QPU access time,QPU charge time,QPU run time,Generated energy classical,Commitment classical,Start-up classical,Shut classical,Operational cost classical,CPU time
0,biomass,0,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,1,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,10,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,11,504,1872,4.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,12,504,1872,4.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,13,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,14,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,15,504,1872,17.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,16,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,17,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,18,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,19,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,2,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,20,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,21,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,22,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,23,504,1872,12.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,3,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,4,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,5,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,6,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,7,504,1872,15.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,8,504,1872,3.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
0,biomass,9,504,1872,21.0,,,,1562944.8881000022,0.032046,5000000,5230763,21.0,,,,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,0,504,1872,30.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,1.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,1,504,1872,44.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,48.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,10,504,1872,22.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,11,504,1872,22.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,12,504,1872,24.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,13,504,1872,48.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,14,504,1872,47.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,15,504,1872,22.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,16,504,1872,22.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,17,504,1872,22.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,18,504,1872,22.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,19,504,1872,48.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,32.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,2,504,1872,48.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,48.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,20,504,1872,35.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,21,504,1872,45.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,22,504,1872,35.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,23,504,1872,0.0,0.0,0.0,1.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,3,504,1872,46.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,48.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,4,504,1872,25.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,5,504,1872,42.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,6,504,1872,22.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,7,504,1872,22.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,8,504,1872,35.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
10,natural_gas_fired_combustion_turbine,9,504,1872,22.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,22.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,0,504,1872,34.0,1.0,0.0,1.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,1.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,1,504,1872,0.0,0.0,0.0,1.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,10,504,1872,34.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,11,504,1872,0.0,0.0,0.0,1.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,12,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,13,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,14,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,15,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,16,504,1872,34.0,1.0,1.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,17,504,1872,34.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,18,504,1872,34.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,19,504,1872,34.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,2,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,20,504,1872,0.0,0.0,0.0,1.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,21,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,22,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,23,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,3,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,4,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,5,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,6,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,7,504,1872,34.0,1.0,1.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,8,504,1872,34.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
11,natural_gas_fired_combustion_turbine,9,504,1872,34.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,34.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,0,504,1872,96.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,1.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,1,504,1872,96.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,96.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,10,504,1872,91.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,11,504,1872,94.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,12,504,1872,0.0,0.0,0.0,1.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,13,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,14,504,1872,91.0,1.0,1.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,15,504,1872,94.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,16,504,1872,91.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,17,504,1872,92.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,18,504,1872,92.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,19,504,1872,0.0,0.0,0.0,1.0,1562944.8881000022,0.032046,5000000,5230763,96.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,2,504,1872,96.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,96.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,20,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,96.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,21,504,1872,96.0,1.0,1.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,22,504,1872,96.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,23,504,1872,0.0,0.0,0.0,1.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,3,504,1872,93.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,96.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,4,504,1872,94.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,96.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,5,504,1872,0.0,0.0,0.0,1.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,6,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,7,504,1872,91.0,1.0,1.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,8,504,1872,94.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
12,natural_gas_fired_combustion_turbine,9,504,1872,91.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,91.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,0,504,1872,0.0,0.0,0.0,1.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,1.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,1,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,10,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,11,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,12,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,13,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,14,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,15,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,16,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,17,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,18,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,19,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,2,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,20,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,21,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,22,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,23,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,3,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,4,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,5,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,6,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,7,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,8,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
13,natural_gas_fired_combustion_turbine,9,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,3.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,0,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,1.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,1,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,10,504,1872,0.0,0.0,0.0,1.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,11,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,12,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,13,504,1872,17.0,1.0,1.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,14,504,1872,14.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,15,504,1872,14.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,16,504,1872,14.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,17,504,1872,0.0,0.0,0.0,1.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,18,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,19,504,1872,14.0,1.0,1.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,2,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,20,504,1872,14.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,21,504,1872,14.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,22,504,1872,14.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,23,504,1872,14.0,1.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
14,natural_gas_fired_combustion_turbine,3,504,1872,0.0,0.0,0.0,0.0,1562944.8881000022,0.032046,5000000,5230763,14.0,1.0,0.0,0.0,1437245.2758000018,0.36122156500277924
