Generators,Resources,Periods,Problem size,Generated energy variable classical,Commitment variable classical,Start variable classical,Shut variable classical,Operational cost classical,CPU time
11,natural_gas_fired_combustion_turbine,21,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
11,natural_gas_fired_combustion_turbine,22,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
11,natural_gas_fired_combustion_turbine,23,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,0,480,96.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,1,480,96.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,2,480,96.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,3,480,96.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,4,480,96.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,5,480,91.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,6,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,7,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,8,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,9,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,10,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,11,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,12,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,13,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,14,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,15,480,91.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,16,480,91.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,17,480,96.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,18,480,96.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,19,480,96.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,20,480,96.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,21,480,96.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,22,480,96.0,1.0,,,1376229.4403000025,0.2624517830008699
12,natural_gas_fired_combustion_turbine,23,480,91.0,1.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,0,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,1,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,2,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,3,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,4,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,5,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,6,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,7,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,8,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,9,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,10,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,11,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,12,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,13,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,14,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,15,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,16,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,17,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,18,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,19,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,20,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,21,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,22,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
13,natural_gas_fired_combustion_turbine,23,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,0,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,1,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,2,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,3,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,4,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,5,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,6,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,7,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,8,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,9,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,10,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,11,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,12,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,13,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,14,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,15,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,16,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,17,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,18,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,19,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,20,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,21,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,22,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
14,natural_gas_fired_combustion_turbine,23,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,0,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,1,480,17.0,1.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,2,480,17.0,1.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,3,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,4,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,5,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,6,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,7,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,8,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,9,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,10,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,11,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,12,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,13,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,14,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,15,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,16,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,17,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,18,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,19,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,20,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,21,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,22,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
15,natural_gas_fired_combustion_turbine,23,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,0,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,1,480,98.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,2,480,98.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,3,480,98.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,4,480,98.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,5,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,6,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,7,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,8,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,9,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,10,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,11,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,12,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,13,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,14,480,11.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,15,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,16,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,17,480,9.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,18,480,38.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,19,480,98.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,20,480,98.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,21,480,35.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,22,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
16,natural_gas_fired_combustion_turbine,23,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,0,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,1,480,98.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,2,480,98.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,3,480,77.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,4,480,23.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,5,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,6,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,7,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,8,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,9,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,10,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,11,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,12,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,13,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,14,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,15,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,16,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,17,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,18,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,19,480,39.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,20,480,15.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,21,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,22,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
17,natural_gas_fired_combustion_turbine,23,480,-0.0,1.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,0,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,1,480,48.0,1.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,2,480,48.0,1.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,3,480,32.0,1.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,4,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,5,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,6,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,7,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,8,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,9,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,10,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,11,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,12,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,13,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,14,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,15,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,16,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,17,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,18,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,19,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,20,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,21,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,22,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
18,natural_gas_fired_combustion_turbine,23,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,0,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,1,480,45.0,1.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,2,480,40.0,1.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,3,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,4,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,5,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,6,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,7,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,8,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,9,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,10,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,11,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,12,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,13,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,14,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,15,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,16,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,17,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,18,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,19,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,20,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,21,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,22,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
19,natural_gas_fired_combustion_turbine,23,480,0.0,0.0,,,1376229.4403000025,0.2624517830008699
0,biomass,0,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,1,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,2,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,3,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,4,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,5,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,6,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,7,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,8,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,9,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,10,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,11,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,12,504,21.0,,,,1376099.9123000028,0.23440695600220351
0,biomass,13,504,21.0,,,,1376099.9123000028,0.23440695600220351
