Generators,Resources,Periods,Problem size,Number of variables,Generated energy annealer,Commitment annealer,Start-up annealer,Shut-down annealer,Operational cost annealer,QPU access time,QPU charge time,QPU run time,Generated energy classical,Commitment classical,Operational cost classical,CPU time
16,natural_gas_fired_combustion_turbine,0,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,1,480,912,98.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,98.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,10,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,11,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,12,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,13,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,14,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,11.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,15,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,16,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,17,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,9.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,18,480,912,25.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,38.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,19,480,912,2.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,98.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,2,480,912,91.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,98.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,20,480,912,14.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,98.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,21,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,35.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,22,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,23,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,3,480,912,52.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,98.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,4,480,912,1.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,98.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,5,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,6,480,912,27.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,7,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,8,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
16,natural_gas_fired_combustion_turbine,9,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,0,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,1,480,912,76.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,98.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,10,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,11,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,12,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,13,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,14,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,15,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,16,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,17,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,18,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,19,480,912,1.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,39.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,2,480,912,71.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,98.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,20,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,15.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,21,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,22,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,23,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,3,480,912,53.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,77.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,4,480,912,33.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,23.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,5,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,6,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,7,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,8,480,912,0.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
17,natural_gas_fired_combustion_turbine,9,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,-0.0,1.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,0,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,1,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,48.0,1.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,10,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,11,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,12,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,13,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,14,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,15,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,16,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,17,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,18,480,912,33.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,19,480,912,34.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,2,480,912,40.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,48.0,1.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,20,480,912,33.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,21,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,22,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,23,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,3,480,912,36.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,32.0,1.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,4,480,912,38.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,5,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,6,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,7,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,8,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
18,natural_gas_fired_combustion_turbine,9,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,0,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,1,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,45.0,1.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,10,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,11,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,12,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,13,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,14,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,15,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,16,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,17,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,18,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,19,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,2,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,40.0,1.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,20,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,21,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,22,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,23,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,3,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,4,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,5,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,6,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,7,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,8,480,912,32.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
19,natural_gas_fired_combustion_turbine,9,480,912,0.0,0.0,,,1414906.7786000026,0.032043,5000000,5389736,0.0,0.0,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,0,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,1,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,10,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,11,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,12,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,13,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,14,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,15,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,16,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,17,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,18,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,19,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,2,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,20,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,21,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,22,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,23,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,3,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,4,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,5,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,6,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,7,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,8,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
1,hydroelectric_pumped_storage,9,480,912,42.0,,,,1414906.7786000026,0.032043,5000000,5389736,42.0,,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,0,480,912,607.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,1,480,912,607.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,10,480,912,563.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,11,480,912,498.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,12,480,912,498.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,13,480,912,607.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,14,480,912,607.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,15,480,912,607.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,16,480,912,607.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,17,480,912,607.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,18,480,912,607.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,19,480,912,607.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
2,natural_gas_fired_combined_cycle,2,480,912,607.0,1.0,,,1414906.7786000026,0.032043,5000000,5389736,607.0,1.0,1376229.4403000025,0.26909623199753696
